record_id	key	name_code	col_lsid	database_full_name	rank	name	kingdom	phylum	classx	orderx	family	superfamily	genus	species	infraspecies	author	nameslist	namesjson	classification	authorityDetails	authority
7223073	animalia/species/baetisca_escambiensis	ITS-101502	urn:lsid:catalogueoflife.org:taxon:2449781c-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetiscidae		baetisca	escambiensis		Berner, 1955	["baetisca escambiensis"]	[{"source": "COL", "type": "accepted name", "name": "Baetisca escambiensis", "language": "latin", "author": "Berner, 1955"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetiscidae", "author": "Berner, 1955", "species": "escambiensis", "genus": "baetisca", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:2449781c-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223075	animalia/species/baetisca_lacustris	ITS-101504	urn:lsid:catalogueoflife.org:taxon:24497df8-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetiscidae		baetisca	lacustris		McDunnough, 1932	["baetisca lacustris", "baetisca bajkovi"]	[{"source": "COL", "type": "accepted name", "name": "Baetisca lacustris", "language": "latin", "author": "McDunnough, 1932"}, {"source": "COL", "type": "scientific name", "name": "Baetisca bajkovi", "language": "latin", "author": "Neave, 1934"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetiscidae", "author": "McDunnough, 1932", "species": "lacustris", "genus": "baetisca", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24497df8-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223074	animalia/species/baetisca_gibbera	ITS-101503	urn:lsid:catalogueoflife.org:taxon:24497aec-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetiscidae		baetisca	gibbera		Berner, 1953	["baetisca gibbera"]	[{"source": "COL", "type": "accepted name", "name": "Baetisca gibbera", "language": "latin", "author": "Berner, 1953"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetiscidae", "author": "Berner, 1953", "species": "gibbera", "genus": "baetisca", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24497aec-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223076	animalia/species/baetisca_laurentina	ITS-101505	urn:lsid:catalogueoflife.org:taxon:244980b4-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetiscidae		baetisca	laurentina		McDunnough, 1932	["baetisca laurentina"]	[{"source": "COL", "type": "accepted name", "name": "Baetisca laurentina", "language": "latin", "author": "McDunnough, 1932"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetiscidae", "author": "McDunnough, 1932", "species": "laurentina", "genus": "baetisca", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:244980b4-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223077	animalia/species/baetisca_rogersi	ITS-101506	urn:lsid:catalogueoflife.org:taxon:24498366-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetiscidae		baetisca	rogersi		Berner, 1940	["baetisca rogersi"]	[{"source": "COL", "type": "accepted name", "name": "Baetisca rogersi", "language": "latin", "author": "Berner, 1940"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetiscidae", "author": "Berner, 1940", "species": "rogersi", "genus": "baetisca", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24498366-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223078	animalia/species/baetisca_rubescens	ITS-101507	urn:lsid:catalogueoflife.org:taxon:24498622-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	baetiscidae		baetisca	rubescens		Provancher, 1878	["baetisca rubescens", "cloe rubescens", "baetis rubescens"]	[{"source": "COL", "type": "accepted name", "name": "Baetisca rubescens", "language": "latin", "author": "Provancher, 1878"}, {"source": "COL", "type": "scientific name", "name": "Cloe rubescens", "language": "latin", "author": "Provancher, 1878"}, {"source": "COL", "type": "scientific name", "name": "Baetis rubescens", "language": "latin", "author": "Provancher, 1878"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "baetiscidae", "author": "Provancher, 1878", "species": "rubescens", "genus": "baetisca", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24498622-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223081	animalia/species/ephemera_blanda	ITS-101528	urn:lsid:catalogueoflife.org:taxon:efb3268e-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemeridae	ephemeroidea	ephemera	blanda		Traver, 1932	["ephemera blanda", "ephemera triplex"]	[{"source": "COL", "type": "accepted name", "name": "Ephemera blanda", "language": "latin", "author": "Traver, 1932"}, {"source": "COL", "type": "scientific name", "name": "Ephemera triplex", "language": "latin", "author": "Traver, 1935"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "ephemeridae", "author": "Traver, 1932", "species": "blanda", "genus": "ephemera", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efb3268e-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223080	animalia/species/dolania_americana	ITS-101524	urn:lsid:catalogueoflife.org:taxon:ef132b70-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	behningiidae		dolania	americana		Edmunds and Traver, 1959	["dolania americana"]	[{"source": "COL", "type": "accepted name", "name": "Dolania americana", "language": "latin", "author": "Edmunds and Traver, 1959"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": null, "phylum": "arthropoda", "family": "behningiidae", "author": "Edmunds and Traver, 1959", "species": "americana", "genus": "dolania", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef132b70-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223079	animalia/species/potamanthus_luteus	ITS-101511	urn:lsid:catalogueoflife.org:taxon:244988d4-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	potamanthidae	potamanthoidea	potamanthus	luteus		Linnaeus, 1767	["potamanthus luteus"]	[{"source": "COL", "type": "accepted name", "name": "Potamanthus luteus", "language": "latin", "author": "Linnaeus, 1767"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "potamanthoidea", "phylum": "arthropoda", "family": "potamanthidae", "author": "Linnaeus, 1767", "species": "luteus", "genus": "potamanthus", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:244988d4-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223086	animalia/species/ephemera_compar	ITS-101536	urn:lsid:catalogueoflife.org:taxon:efb3256c-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemeridae	ephemeroidea	ephemera	compar		Hagen, 1875	["ephemera compar"]	[{"source": "COL", "type": "accepted name", "name": "Ephemera compar", "language": "latin", "author": "Hagen, 1875"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "ephemeridae", "author": "Hagen, 1875", "species": "compar", "genus": "ephemera", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efb3256c-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223085	animalia/species/ephemera_varia	ITS-101535	urn:lsid:catalogueoflife.org:taxon:efb83ff2-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemeridae	ephemeroidea	ephemera	varia		Eaton, 1883	["ephemera varia"]	[{"source": "COL", "type": "accepted name", "name": "Ephemera varia", "language": "latin", "author": "Eaton, 1883"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "ephemeridae", "author": "Eaton, 1883", "species": "varia", "genus": "ephemera", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efb83ff2-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223088	animalia/species/hexagenia_atrocaudata	ITS-101539	urn:lsid:catalogueoflife.org:taxon:ef132a4e-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemeridae	ephemeroidea	hexagenia	atrocaudata		McDunnough, 1924	["hexagenia atrocaudata"]	[{"source": "COL", "type": "accepted name", "name": "Hexagenia atrocaudata", "language": "latin", "author": "McDunnough, 1924"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "ephemeridae", "author": "McDunnough, 1924", "species": "atrocaudata", "genus": "hexagenia", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef132a4e-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223087	animalia/species/hexagenia_bilineata	ITS-101538	urn:lsid:catalogueoflife.org:taxon:24498b9a-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemeridae	ephemeroidea	hexagenia	bilineata		Say, 1824	["hexagenia bilineata", "baetis bilineata", "palingenia bilineata"]	[{"source": "COL", "type": "accepted name", "name": "Hexagenia bilineata", "language": "latin", "author": "Say, 1824"}, {"source": "COL", "type": "scientific name", "name": "Baetis bilineata", "language": "latin", "author": "Say, 1824"}, {"source": "COL", "type": "scientific name", "name": "Palingenia bilineata", "language": "latin", "author": "Say, 1824"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "ephemeridae", "author": "Say, 1824", "species": "bilineata", "genus": "hexagenia", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24498b9a-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223090	animalia/species/hexagenia_limbata	ITS-101552	urn:lsid:catalogueoflife.org:taxon:2449913a-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemeridae	ephemeroidea	hexagenia	limbata		Serville, 1829	["hexagenia limbata", "hexagenia angulata", "palingenia viridescens", "hexagenia pallens", "hexagenia limbata viridescens", "hexagenia mingo", "hexagenia limbata venusta", "palingenia occulta", "hexagenia californica", "hexagenia limbata occulta", "hexagenia limbata limbata", "hexagenia limbata californica", "hexagenia variabilis", "hexagenia munda affiliata", "ephemera limbata", "hexagenia marilandica", "hexagenia rosacea", "hexagenia munda marilandica", "hexagenia carolina", "hexagenia kanuga", "hexagenia weewa", "hexagenia munda munda", "hexagenia munda elegans", "hexagenia munda", "hexagenia affiliata", "hexagenia elegans", "hexagenia occulta", "hexagenia venusta", "hexagenia viridescens", "palingenia limbata"]	[{"source": "COL", "type": "accepted name", "name": "Hexagenia limbata", "language": "latin", "author": "Serville, 1829"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia angulata", "language": "latin", "author": "Walker, 1853"}, {"source": "COL", "type": "scientific name", "name": "Palingenia viridescens", "language": "latin", "author": "Walker, 1853"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia pallens", "language": "latin", "author": "Traver, 1935"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia limbata viridescens", "language": "latin", "author": "Walker, 1853"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia mingo", "language": "latin", "author": "Traver, 1931"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia limbata venusta", "language": "latin", "author": "Eaton, 1883"}, {"source": "COL", "type": "scientific name", "name": "Palingenia occulta", "language": "latin", "author": "Walker, 1853"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia californica", "language": "latin", "author": "Upholt, 1937"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia limbata occulta", "language": "latin", "author": "Walker, 1853"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia limbata limbata", "language": "latin", "author": "Serville, 1829"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia limbata californica", "language": "latin", "author": "Upholt, 1937"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia variabilis", "language": "latin", "author": "Eaton, 1883"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia munda affiliata", "language": "latin", "author": "McDunnough, 1927"}, {"source": "COL", "type": "scientific name", "name": "Ephemera limbata", "language": "latin", "author": "Serville, 1829"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia marilandica", "language": "latin", "author": "Traver, 1931"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia rosacea", "language": "latin", "author": "Traver, 1931"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia munda marilandica", "language": "latin", "author": "Traver, 1931"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia carolina", "language": "latin", "author": "Traver, 1931"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia kanuga", "language": "latin", "author": "Traver, 1937"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia weewa", "language": "latin", "author": "Traver, 1931"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia munda munda", "language": "latin", "author": "Eaton, 1883"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia munda elegans", "language": "latin", "author": "Traver, 1931"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia munda", "language": "latin", "author": "Eaton, 1883"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia affiliata", "language": "latin", "author": "McDunnough, 1927"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia elegans", "language": "latin", "author": "Traver, 1931"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia occulta", "language": "latin", "author": "Walker, 1853"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia venusta", "language": "latin", "author": "Eaton, 1883"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia viridescens", "language": "latin", "author": "Walker, 1853"}, {"source": "COL", "type": "scientific name", "name": "Palingenia limbata", "language": "latin", "author": "Serville, 1829"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "ephemeridae", "author": "Serville, 1829", "species": "limbata", "genus": "hexagenia", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:2449913a-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223089	animalia/species/hexagenia_rigida	ITS-101551	urn:lsid:catalogueoflife.org:taxon:24498e56-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemeridae	ephemeroidea	hexagenia	rigida		McDunnough, 1924	["hexagenia rigida", "hexagenia bilineata falcata"]	[{"source": "COL", "type": "accepted name", "name": "Hexagenia rigida", "language": "latin", "author": "McDunnough, 1924"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia bilineata falcata", "language": "latin", "author": "Needham, 1920"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "ephemeridae", "author": "McDunnough, 1924", "species": "rigida", "genus": "hexagenia", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24498e56-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223092	animalia/species/ephoron_album	ITS-101571	urn:lsid:catalogueoflife.org:taxon:efb31964-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	polymitarcyidae	ephemeroidea	ephoron	album		Say, 1824	["ephoron album", "baetis alba", "baetis albus", "palingenia alba", "polymitarcys albus"]	[{"source": "COL", "type": "accepted name", "name": "Ephoron album", "language": "latin", "author": "Say, 1824"}, {"source": "COL", "type": "scientific name", "name": "Baetis alba", "language": "latin", "author": "Say, 1824"}, {"source": "COL", "type": "scientific name", "name": "Baetis albus", "language": "latin", "author": "Say, 1824"}, {"source": "COL", "type": "scientific name", "name": "Palingenia alba", "language": "latin", "author": "Say, 1824"}, {"source": "COL", "type": "scientific name", "name": "Polymitarcys albus", "language": "latin", "author": "Say, 1824"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "polymitarcyidae", "author": "Say, 1824", "species": "album", "genus": "ephoron", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efb31964-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223091	animalia/species/litobrancha_recurvata	ITS-101567	urn:lsid:catalogueoflife.org:taxon:2449943c-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	ephemeridae	ephemeroidea	litobrancha	recurvata		Morgan, 1913	["litobrancha recurvata", "hexagenia recurvata", "hexagenia recurrata"]	[{"source": "COL", "type": "accepted name", "name": "Litobrancha recurvata", "language": "latin", "author": "Morgan, 1913"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia recurvata", "language": "latin", "author": "Morgan, 1913"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia recurrata", "language": "latin", "author": "Morgan, 1913"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "ephemeridae", "author": "Morgan, 1913", "species": "recurvata", "genus": "litobrancha", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:2449943c-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223096	animalia/species/campsurus_cuspidatus	ITS-101577	urn:lsid:catalogueoflife.org:taxon:efb3230a-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	polymitarcyidae	ephemeroidea	campsurus	cuspidatus		Eaton, 1871	["campsurus cuspidatus"]	[{"source": "COL", "type": "accepted name", "name": "Campsurus cuspidatus", "language": "latin", "author": "Eaton, 1871"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "polymitarcyidae", "author": "Eaton, 1871", "species": "cuspidatus", "genus": "campsurus", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efb3230a-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223094	animalia/species/campsurus_latipennis	ITS-101574	urn:lsid:catalogueoflife.org:taxon:efb31f2c-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	polymitarcyidae	ephemeroidea	campsurus	latipennis		Walker, 1853	["campsurus latipennis"]	[{"source": "COL", "type": "accepted name", "name": "Campsurus latipennis", "language": "latin", "author": "Walker, 1853"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "polymitarcyidae", "author": "Walker, 1853", "species": "latipennis", "genus": "campsurus", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efb31f2c-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223095	animalia/species/campsurus_decoloratus	ITS-101575	urn:lsid:catalogueoflife.org:taxon:24499702-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	polymitarcyidae	ephemeroidea	campsurus	decoloratus		Hagen, 1861	["campsurus decoloratus", "palingenia decolorata", "hexagenia decolorata"]	[{"source": "COL", "type": "accepted name", "name": "Campsurus decoloratus", "language": "latin", "author": "Hagen, 1861"}, {"source": "COL", "type": "scientific name", "name": "Palingenia decolorata", "language": "latin", "author": "Hagen, 1861"}, {"source": "COL", "type": "scientific name", "name": "Hexagenia decolorata", "language": "latin", "author": "Hagen, 1861"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "polymitarcyidae", "author": "Hagen, 1861", "species": "decoloratus", "genus": "campsurus", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24499702-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223099	animalia/species/tortopus_circumfluus	ITS-101584	urn:lsid:catalogueoflife.org:taxon:ef1bd00e-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	polymitarcyidae	ephemeroidea	tortopus	circumfluus		Ulmer, 1942	["tortopus circumfluus"]	[{"source": "COL", "type": "accepted name", "name": "Tortopus circumfluus", "language": "latin", "author": "Ulmer, 1942"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "polymitarcyidae", "author": "Ulmer, 1942", "species": "circumfluus", "genus": "tortopus", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef1bd00e-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223098	animalia/species/tortopus_primus	ITS-101582	urn:lsid:catalogueoflife.org:taxon:244999d2-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	polymitarcyidae	ephemeroidea	tortopus	primus		McDunnough, 1924	["tortopus primus", "tortopus manitobensis", "campsurus manitobensis", "campsurus primus"]	[{"source": "COL", "type": "accepted name", "name": "Tortopus primus", "language": "latin", "author": "McDunnough, 1924"}, {"source": "COL", "type": "scientific name", "name": "Tortopus manitobensis", "language": "latin", "author": "Ide, 1941"}, {"source": "COL", "type": "scientific name", "name": "Campsurus manitobensis", "language": "latin", "author": "Ide, 1941"}, {"source": "COL", "type": "scientific name", "name": "Campsurus primus", "language": "latin", "author": "McDunnough, 1924"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "polymitarcyidae", "author": "McDunnough, 1924", "species": "primus", "genus": "tortopus", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:244999d2-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223097	animalia/species/campsurus_emersoni	ITS-101578	urn:lsid:catalogueoflife.org:taxon:efb321c0-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	polymitarcyidae	ephemeroidea	campsurus	emersoni		Traver, 1947	["campsurus emersoni"]	[{"source": "COL", "type": "accepted name", "name": "Campsurus emersoni", "language": "latin", "author": "Traver, 1947"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "polymitarcyidae", "author": "Traver, 1947", "species": "emersoni", "genus": "campsurus", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efb321c0-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223100	animalia/species/tortopus_unguiculatus	ITS-101585	urn:lsid:catalogueoflife.org:taxon:ef1bced8-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	polymitarcyidae	ephemeroidea	tortopus	unguiculatus		Ulmer, 1920	["tortopus unguiculatus", "campsurus unguiculatus"]	[{"source": "COL", "type": "accepted name", "name": "Tortopus unguiculatus", "language": "latin", "author": "Ulmer, 1920"}, {"source": "COL", "type": "scientific name", "name": "Campsurus unguiculatus", "language": "latin", "author": "Ulmer, 1920"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "polymitarcyidae", "author": "Ulmer, 1920", "species": "unguiculatus", "genus": "tortopus", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef1bced8-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
7223101	animalia/species/tortopus_igaranus	ITS-101586	urn:lsid:catalogueoflife.org:taxon:ef1bccda-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	arthropoda	insecta	ephemeroptera	polymitarcyidae	ephemeroidea	tortopus	igaranus		Needham and Murphy, 1924	["tortopus igaranus"]	[{"source": "COL", "type": "accepted name", "name": "Tortopus igaranus", "language": "latin", "author": "Needham and Murphy, 1924"}]	{"kingdom": "animalia", "infraspecies": "", "superfamily": "ephemeroidea", "phylum": "arthropoda", "family": "polymitarcyidae", "author": "Needham and Murphy, 1924", "species": "igaranus", "genus": "tortopus", "class": "insecta", "order": "ephemeroptera"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef1bccda-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
