record_id	key	name_code	col_lsid	database_full_name	rank	name	kingdom	phylum	classx	orderx	family	superfamily	genus	species	infraspecies	author	nameslist	namesjson	classification	authorityDetails	authority
6865069	animalia/species/delphinus_capensis	ITS-555654	urn:lsid:catalogueoflife.org:taxon:4167526a-52c2-102c-b3cd-957176fb88b9:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	cetacea	delphinidae		delphinus	capensis		Gray, 1828	["long-beaked common dolphin", "delphinus capensis"]	[{"source": "COL", "type": "common name", "name": "Long-beaked Common Dolphin", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Delphinus capensis", "language": "latin", "author": "Gray, 1828"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "delphinidae", "author": "Gray, 1828", "species": "capensis", "genus": "delphinus", "class": "mammalia", "order": "cetacea"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:4167526a-52c2-102c-b3cd-957176fb88b9:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6865070	animalia/species/sorex_neomexicanus	ITS-555657	urn:lsid:catalogueoflife.org:taxon:d9d6f188-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	soricomorpha	soricidae		sorex	neomexicanus		Bailey, 1913	["new mexico shrew", "sorex neomexicanus", "sorex monticolus neomexicanus", "sorex mexicanus", "sorex obscurus neomexicanus"]	[{"source": "COL", "type": "common name", "name": "New Mexico Shrew", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Sorex neomexicanus", "language": "latin", "author": "Bailey, 1913"}, {"source": "COL", "type": "scientific name", "name": "Sorex monticolus neomexicanus", "language": "latin", "author": "Bailey, 1913"}, {"source": "COL", "type": "scientific name", "name": "Sorex mexicanus", "language": "latin", "author": "Bailey, 1913"}, {"source": "COL", "type": "scientific name", "name": "Sorex obscurus neomexicanus", "language": "latin", "author": "Bailey, 1913"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "soricidae", "author": "Bailey, 1913", "species": "neomexicanus", "genus": "sorex", "class": "mammalia", "order": "soricomorpha"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:d9d6f188-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6865071	animalia/species/sylvilagus_robustus	ITS-555658	urn:lsid:catalogueoflife.org:taxon:24e94450-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	lagomorpha	leporidae		sylvilagus	robustus		Bailey, 1905	["robust cottontail", "sylvilagus robustus", "sylvilagus floridanus robustus"]	[{"source": "COL", "type": "common name", "name": "Robust Cottontail", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Sylvilagus robustus", "language": "latin", "author": "Bailey, 1905"}, {"source": "COL", "type": "scientific name", "name": "Sylvilagus floridanus robustus", "language": "latin", "author": "Bailey, 1905"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "leporidae", "author": "Bailey, 1905", "species": "robustus", "genus": "sylvilagus", "class": "mammalia", "order": "lagomorpha"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24e94450-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6865072	animalia/species/macaca_fuscata	ITS-555659	urn:lsid:catalogueoflife.org:taxon:24e9468a-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	primates	cercopithecidae		macaca	fuscata		Blyth, 1875	["macaca fuscata"]	[{"source": "COL", "type": "accepted name", "name": "Macaca fuscata", "language": "latin", "author": "Blyth, 1875"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "cercopithecidae", "author": "Blyth, 1875", "species": "fuscata", "genus": "macaca", "class": "mammalia", "order": "primates"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:24e9468a-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6865073	animalia/species/dipodomys_simulans	ITS-555660	urn:lsid:catalogueoflife.org:taxon:df150a22-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	rodentia	heteromyidae		dipodomys	simulans		Merriam, 1904	["dulzura kangaroo rat", "dipodomys simulans"]	[{"source": "COL", "type": "common name", "name": "Dulzura kangaroo rat", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Dipodomys simulans", "language": "latin", "author": "Merriam, 1904"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "heteromyidae", "author": "Merriam, 1904", "species": "simulans", "genus": "dipodomys", "class": "mammalia", "order": "rodentia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:df150a22-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6863007	animalia/species/sminthopsis_leucopus	ITS-552646	urn:lsid:catalogueoflife.org:taxon:dec18aa0-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	dasyuromorphia	dasyuridae		sminthopsis	leucopus		Gray, 1842	["white-footed dunnart", "sminthopsis leucopus"]	[{"source": "COL", "type": "common name", "name": "White-footed Dunnart", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Sminthopsis leucopus", "language": "latin", "author": "Gray, 1842"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "dasyuridae", "author": "Gray, 1842", "species": "leucopus", "genus": "sminthopsis", "class": "mammalia", "order": "dasyuromorphia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:dec18aa0-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6863008	animalia/species/sminthopsis_longicaudata	ITS-552647	urn:lsid:catalogueoflife.org:taxon:da19feba-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	dasyuromorphia	dasyuridae		sminthopsis	longicaudata		Spencer, 1909	["long-tailed dunnart", "sminthopsis longicaudata"]	[{"source": "COL", "type": "common name", "name": "Long-tailed Dunnart", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Sminthopsis longicaudata", "language": "latin", "author": "Spencer, 1909"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "dasyuridae", "author": "Spencer, 1909", "species": "longicaudata", "genus": "sminthopsis", "class": "mammalia", "order": "dasyuromorphia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:da19feba-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6863009	animalia/species/sminthopsis_macroura	ITS-552648	urn:lsid:catalogueoflife.org:taxon:dec504be-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	dasyuromorphia	dasyuridae		sminthopsis	macroura		Gould, 1845	["stripe-faced dunnart", "sminthopsis macroura"]	[{"source": "COL", "type": "common name", "name": "Stripe-faced Dunnart", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Sminthopsis macroura", "language": "latin", "author": "Gould, 1845"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "dasyuridae", "author": "Gould, 1845", "species": "macroura", "genus": "sminthopsis", "class": "mammalia", "order": "dasyuromorphia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:dec504be-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6863010	animalia/species/sminthopsis_murina	ITS-552649	urn:lsid:catalogueoflife.org:taxon:da23d07a-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	dasyuromorphia	dasyuridae		sminthopsis	murina		Waterhouse, 1838	["slender-tailed dunnart", "sminthopsis murina"]	[{"source": "COL", "type": "common name", "name": "Slender-tailed Dunnart", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Sminthopsis murina", "language": "latin", "author": "Waterhouse, 1838"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "dasyuridae", "author": "Waterhouse, 1838", "species": "murina", "genus": "sminthopsis", "class": "mammalia", "order": "dasyuromorphia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:da23d07a-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6863011	animalia/species/sminthopsis_ooldea	ITS-552650	urn:lsid:catalogueoflife.org:taxon:decd8616-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	dasyuromorphia	dasyuridae		sminthopsis	ooldea		Troughton, 1965	["ooldea dunnart", "sminthopsis ooldea"]	[{"source": "COL", "type": "common name", "name": "Ooldea Dunnart", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Sminthopsis ooldea", "language": "latin", "author": "Troughton, 1965"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "dasyuridae", "author": "Troughton, 1965", "species": "ooldea", "genus": "sminthopsis", "class": "mammalia", "order": "dasyuromorphia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:decd8616-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6863012	animalia/species/sminthopsis_psammophila	ITS-552651	urn:lsid:catalogueoflife.org:taxon:dec0e76c-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	dasyuromorphia	dasyuridae		sminthopsis	psammophila		Spencer, 1895	["sandhill dunnart", "sminthopsis psammophila"]	[{"source": "COL", "type": "common name", "name": "Sandhill Dunnart", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Sminthopsis psammophila", "language": "latin", "author": "Spencer, 1895"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "dasyuridae", "author": "Spencer, 1895", "species": "psammophila", "genus": "sminthopsis", "class": "mammalia", "order": "dasyuromorphia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:dec0e76c-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6863013	animalia/species/sminthopsis_virginiae	ITS-552652	urn:lsid:catalogueoflife.org:taxon:eecc1b5e-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	dasyuromorphia	dasyuridae		sminthopsis	virginiae		de Tarragon, 1847	["red-cheeked dunnart", "sminthopsis virginiae"]	[{"source": "COL", "type": "common name", "name": "Red-cheeked Dunnart", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Sminthopsis virginiae", "language": "latin", "author": "de Tarragon, 1847"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "dasyuridae", "author": "de Tarragon, 1847", "species": "virginiae", "genus": "sminthopsis", "class": "mammalia", "order": "dasyuromorphia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:eecc1b5e-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6863014	animalia/species/sminthopsis_youngsoni	ITS-552653	urn:lsid:catalogueoflife.org:taxon:dec18fb4-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	dasyuromorphia	dasyuridae		sminthopsis	youngsoni		McKenzie and Archer, 1982	["lesser hairy-footed dunnart", "sminthopsis youngsoni"]	[{"source": "COL", "type": "common name", "name": "Lesser Hairy-footed Dunnart", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Sminthopsis youngsoni", "language": "latin", "author": "McKenzie and Archer, 1982"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "dasyuridae", "author": "McKenzie and Archer, 1982", "species": "youngsoni", "genus": "sminthopsis", "class": "mammalia", "order": "dasyuromorphia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:dec18fb4-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6863015	animalia/species/chaeropus_ecaudatus	ITS-552654	urn:lsid:catalogueoflife.org:taxon:defe942c-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	peramelemorphia	chaeropodidae		chaeropus	ecaudatus		Ogilby, 1838	["pig-footed bandicoot", "chaeropus ecaudatus"]	[{"source": "COL", "type": "common name", "name": "Pig-footed Bandicoot", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Chaeropus ecaudatus", "language": "latin", "author": "Ogilby, 1838"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "chaeropodidae", "author": "Ogilby, 1838", "species": "ecaudatus", "genus": "chaeropus", "class": "mammalia", "order": "peramelemorphia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:defe942c-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6863016	animalia/species/isoodon_auratus	ITS-552655	urn:lsid:catalogueoflife.org:taxon:defe9558-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	peramelemorphia	peramelidae		isoodon	auratus		Ramsay, 1887	["golden bandicoot", "isoodon auratus"]	[{"source": "COL", "type": "common name", "name": "Golden Bandicoot", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Isoodon auratus", "language": "latin", "author": "Ramsay, 1887"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "peramelidae", "author": "Ramsay, 1887", "species": "auratus", "genus": "isoodon", "class": "mammalia", "order": "peramelemorphia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:defe9558-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6863017	animalia/species/isoodon_obesulus	ITS-552656	urn:lsid:catalogueoflife.org:taxon:defe967a-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	peramelemorphia	peramelidae		isoodon	obesulus		Shaw, 1797	["southern brown bandicoot", "isoodon obesulus"]	[{"source": "COL", "type": "common name", "name": "Southern Brown Bandicoot", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Isoodon obesulus", "language": "latin", "author": "Shaw, 1797"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "peramelidae", "author": "Shaw, 1797", "species": "obesulus", "genus": "isoodon", "class": "mammalia", "order": "peramelemorphia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:defe967a-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6863018	animalia/species/isoodon_macrourus	ITS-552657	urn:lsid:catalogueoflife.org:taxon:defe97a6-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	peramelemorphia	peramelidae		isoodon	macrourus		Gould, 1842	["northern brown bandicoot", "isoodon macrourus"]	[{"source": "COL", "type": "common name", "name": "Northern Brown Bandicoot", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Isoodon macrourus", "language": "latin", "author": "Gould, 1842"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "peramelidae", "author": "Gould, 1842", "species": "macrourus", "genus": "isoodon", "class": "mammalia", "order": "peramelemorphia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:defe97a6-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6863019	animalia/species/macrotis_lagotis	ITS-552658	urn:lsid:catalogueoflife.org:taxon:defeacbe-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	peramelemorphia	thylacomyidae		macrotis	lagotis		Reid, 1837	["greater bilby", "macrotis lagotis"]	[{"source": "COL", "type": "common name", "name": "Greater Bilby", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Macrotis lagotis", "language": "latin", "author": "Reid, 1837"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "thylacomyidae", "author": "Reid, 1837", "species": "lagotis", "genus": "macrotis", "class": "mammalia", "order": "peramelemorphia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:defeacbe-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6850269	animalia/species/dicrostonyx_groenlandicus	ITS-180328	urn:lsid:catalogueoflife.org:taxon:2462bcd2-60a7-102d-be47-00304854f810:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	rodentia	muridae		dicrostonyx	groenlandicus		Traill, 1823	["northern collared lemming", "dicrostonyx groenlandicus"]	[{"source": "COL", "type": "common name", "name": "northern collared lemming", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Dicrostonyx groenlandicus", "language": "latin", "author": "Traill, 1823"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "muridae", "author": "Traill, 1823", "species": "groenlandicus", "genus": "dicrostonyx", "class": "mammalia", "order": "rodentia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:2462bcd2-60a7-102d-be47-00304854f810:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6905477	animalia/species/heliosciurus_ruwenzorii	ITS-632370	urn:lsid:catalogueoflife.org:taxon:decaee06-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	rodentia	sciuridae		heliosciurus	ruwenzorii		Schwann, 1904	["ruwenzori sun squirrel", "heliosciurus ruwenzorii"]	[{"source": "COL", "type": "common name", "name": "Ruwenzori sun squirrel", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Heliosciurus ruwenzorii", "language": "latin", "author": "Schwann, 1904"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "sciuridae", "author": "Schwann, 1904", "species": "ruwenzorii", "genus": "heliosciurus", "class": "mammalia", "order": "rodentia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:decaee06-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6905476	animalia/species/heliosciurus_rufobrachium	ITS-632369	urn:lsid:catalogueoflife.org:taxon:decaebae-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	rodentia	sciuridae		heliosciurus	rufobrachium		Waterhouse, 1842	["red-legged sun squirrel", "heliosciurus rufobrachium"]	[{"source": "COL", "type": "common name", "name": "red-legged sun squirrel", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Heliosciurus rufobrachium", "language": "latin", "author": "Waterhouse, 1842"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "sciuridae", "author": "Waterhouse, 1842", "species": "rufobrachium", "genus": "heliosciurus", "class": "mammalia", "order": "rodentia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:decaebae-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6905475	animalia/species/heliosciurus_punctatus	ITS-632368	urn:lsid:catalogueoflife.org:taxon:decaecda-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	rodentia	sciuridae		heliosciurus	punctatus		Temminck, 1853	["small sun squirrel", "heliosciurus punctatus"]	[{"source": "COL", "type": "common name", "name": "small sun squirrel", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Heliosciurus punctatus", "language": "latin", "author": "Temminck, 1853"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "sciuridae", "author": "Temminck, 1853", "species": "punctatus", "genus": "heliosciurus", "class": "mammalia", "order": "rodentia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:decaecda-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6905467	animalia/species/funisciurus_isabella	ITS-632360	urn:lsid:catalogueoflife.org:taxon:efbf0832-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	rodentia	sciuridae		funisciurus	isabella		Gray, 1862	["lady burton''s rope squirrel", "funisciurus isabella"]	[{"source": "COL", "type": "common name", "name": "Lady Burton''s rope squirrel", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Funisciurus isabella", "language": "latin", "author": "Gray, 1862"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "sciuridae", "author": "Gray, 1862", "species": "isabella", "genus": "funisciurus", "class": "mammalia", "order": "rodentia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efbf0832-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6905468	animalia/species/funisciurus_lemniscatus	ITS-632361	urn:lsid:catalogueoflife.org:taxon:efbf095e-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	rodentia	sciuridae		funisciurus	lemniscatus		Le Conte, 1857	["ribboned rope squirrel", "funisciurus lemniscatus"]	[{"source": "COL", "type": "common name", "name": "ribboned rope squirrel", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Funisciurus lemniscatus", "language": "latin", "author": "Le Conte, 1857"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "sciuridae", "author": "Le Conte, 1857", "species": "lemniscatus", "genus": "funisciurus", "class": "mammalia", "order": "rodentia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efbf095e-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6905469	animalia/species/funisciurus_leucogenys	ITS-632362	urn:lsid:catalogueoflife.org:taxon:efbf0a80-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	rodentia	sciuridae		funisciurus	leucogenys		Waterhouse, 1842	["red-cheeked rope squirrel", "funisciurus leucogenys"]	[{"source": "COL", "type": "common name", "name": "red-cheeked rope squirrel", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Funisciurus leucogenys", "language": "latin", "author": "Waterhouse, 1842"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "sciuridae", "author": "Waterhouse, 1842", "species": "leucogenys", "genus": "funisciurus", "class": "mammalia", "order": "rodentia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efbf0a80-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6905470	animalia/species/funisciurus_pyrropus	ITS-632363	urn:lsid:catalogueoflife.org:taxon:decae78a-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	rodentia	sciuridae		funisciurus	pyrropus		F. Cuvier, 1833	["fire-footed rope squirrel", "funisciurus pyrropus"]	[{"source": "COL", "type": "common name", "name": "fire-footed rope squirrel", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Funisciurus pyrropus", "language": "latin", "author": "F. Cuvier, 1833"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "sciuridae", "author": "F. Cuvier, 1833", "species": "pyrropus", "genus": "funisciurus", "class": "mammalia", "order": "rodentia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:decae78a-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6905471	animalia/species/funisciurus_substriatus	ITS-632364	urn:lsid:catalogueoflife.org:taxon:decae8b6-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	rodentia	sciuridae		funisciurus	substriatus		de Winton, 1899	["kintampo rope squirrel", "funisciurus substriatus"]	[{"source": "COL", "type": "common name", "name": "Kintampo rope squirrel", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Funisciurus substriatus", "language": "latin", "author": "de Winton, 1899"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "sciuridae", "author": "de Winton, 1899", "species": "substriatus", "genus": "funisciurus", "class": "mammalia", "order": "rodentia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:decae8b6-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6905472	animalia/species/glyphotes_simus	ITS-632365	urn:lsid:catalogueoflife.org:taxon:ef12ebba-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	rodentia	sciuridae		glyphotes	simus		Thomas, 1898	["sculptor squirrel", "glyphotes simus"]	[{"source": "COL", "type": "common name", "name": "Sculptor squirrel", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Glyphotes simus", "language": "latin", "author": "Thomas, 1898"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "sciuridae", "author": "Thomas, 1898", "species": "simus", "genus": "glyphotes", "class": "mammalia", "order": "rodentia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:ef12ebba-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
6905473	animalia/species/heliosciurus_gambianus	ITS-632366	urn:lsid:catalogueoflife.org:taxon:efcddace-29c1-102b-9a4a-00304854f820:ac2010	The Integrated Taxonomic Information System	species		animalia	chordata	mammalia	rodentia	sciuridae		heliosciurus	gambianus		Ogilby, 1835	["gambian sun squirrel", "heliosciurus gambianus"]	[{"source": "COL", "type": "common name", "name": "Gambian sun squirrel", "language": "English", "author": null}, {"source": "COL", "type": "accepted name", "name": "Heliosciurus gambianus", "language": "latin", "author": "Ogilby, 1835"}]	{"kingdom": "animalia", "infraspecies": null, "superfamily": null, "phylum": "chordata", "family": "sciuridae", "author": "Ogilby, 1835", "species": "gambianus", "genus": "heliosciurus", "class": "mammalia", "order": "rodentia"}	{"external identifier": "urn:lsid:catalogueoflife.org:taxon:efcddace-29c1-102b-9a4a-00304854f820:ac2010", "authority": "COL", "database": "The Integrated Taxonomic Information System"}	COL
