name, col-id, syn-name, syn-col-id
Rattus rattus, 6850292, Togomys narbadae, None
Rattus rattus, 6850292, Acanthomys narbadae, None
Rattus rattus, 6850292, Stenomys narbadae, None
Rattus rattus, 6850292, Epimys narbadae, None
Rattus rattus, 6850292, Cironomys narbadae, None
Rattus rattus, 6850292, Acanthomys nemoralis, None
Rattus rattus, 6850292, Togomys caeruleus, None
Rattus rattus, 6850292, Octomys flaviventris, None
Rattus rattus, 6850292, Mollicomys flaviventris, None
Rattus rattus, 6850292, Togomys flaviventris, None
Rattus rattus, 6850292, Acanthomys flaviventris, None
Rattus rattus, 6850292, Stenomys flaviventris, None
Rattus rattus, 6850292, Epimys flaviventris, None
Rattus rattus, 6850292, Cironomys flaviventris, None
Rattus rattus, 6850292, Christomys flaviventris, None
Rattus rattus, 6850292, Rattus flaviventris, None
Rattus rattus, 6850292, Pullomys caeruleus, None
Rattus rattus, 6850292, Geromys caeruleus, None
Rattus rattus, 6850292, Christomys caledonicus, None
Rattus rattus, 6850292, Mollicomys caeruleus, None
Rattus rattus, 6850292, Rattus ceylonus, None
Rattus rattus, 6850292, Acanthomys caeruleus, None
Rattus rattus, 6850292, Stenomys caeruleus, None
Rattus rattus, 6850292, Epimys caeruleus, None
Rattus rattus, 6850292, Cironomys caeruleus, None
Rattus rattus, 6850292, Christomys caeruleus, None
Rattus rattus, 6850292, Rattus caeruleus, None
Rattus rattus, 6850292, Pullomys brahminicus, None
Rattus rattus, 6850292, Geromys brahminicus, None
Rattus rattus, 6850292, Octomys brahminicus, None
Rattus rattus, 6850292, Christomys indicus, None
Rattus rattus, 6850292, Togomys brahminicus, None
Rattus rattus, 6850292, Pullomys jacobiae, None
Rattus rattus, 6850292, Octomys caeruleus, None
Rattus rattus, 6850292, Christomys chionogaster, None
Rattus rattus, 6850292, Stenomys chionogaster, None
Rattus rattus, 6850292, Epimys chionogaster, None
Rattus rattus, 6850292, Cironomys chionogaster, None
Rattus rattus, 6850292, Christomys chionogaster, None
Rattus rattus, 6850292, Rattus chionogaster, None
Rattus rattus, 6850292, Pullomys chionogaster, None
Rattus rattus, 6850292, Geromys chionogaster, None
Rattus rattus, 6850292, Octomys chionogaster, None
Rattus rattus, 6850292, Mollicomys chionogaster, None
Rattus rattus, 6850292, Togomys chionogaster, None
Rattus rattus, 6850292, Acanthomys chionogaster, None
Rattus rattus, 6850292, Stenomys chionogaster, None
Rattus rattus, 6850292, Geromys flaviventris, None
Rattus rattus, 6850292, Cironomys chionogaster, None
Rattus rattus, 6850292, Pullomys flaviventris, None
Rattus rattus, 6850292, Rattus chionogaster, None
Rattus rattus, 6850292, Pullomys ceylonus, None
Rattus rattus, 6850292, Geromys ceylonus, None
Rattus rattus, 6850292, Octomys ceylonus, None
Rattus rattus, 6850292, Mollicomys ceylonus, None
Rattus rattus, 6850292, Togomys ceylonus, None
Rattus rattus, 6850292, Acanthomys ceylonus, None
Rattus rattus, 6850292, Stenomys ceylonus, None
Rattus rattus, 6850292, Epimys ceylonus, None
Rattus rattus, 6850292, Cironomys ceylonus, None
Rattus rattus, 6850292, Christomys ceylonus, None
Rattus rattus, 6850292, Cironomys brahminicus, None
Rattus rattus, 6850292, Epimys chionogaster, None
Rattus rattus, 6850292, Epimys atratus, None
Rattus rattus, 6850292, Stenomys brahminicus, None
Rattus rattus, 6850292, Acanthomys atridorsum, None
Rattus rattus, 6850292, Stenomys atridorsum, None
Rattus rattus, 6850292, Epimys atridorsum, None
Rattus rattus, 6850292, Cironomys atridorsum, None
Rattus rattus, 6850292, Christomys atridorsum, None
Rattus rattus, 6850292, Rattus atridorsum, None
Rattus rattus, 6850292, Pullomys atratus, None
Rattus rattus, 6850292, Geromys atratus, None
Rattus rattus, 6850292, Octomys atratus, None
Rattus rattus, 6850292, Mollicomys atratus, None
Rattus rattus, 6850292, Togomys atratus, None
Rattus rattus, 6850292, Mollicomys atridorsum, None
Rattus rattus, 6850292, Stenomys atratus, None
Rattus rattus, 6850292, Octomys atridorsum, None
Rattus rattus, 6850292, Cironomys atratus, None
Rattus rattus, 6850292, Christomys atratus, None
Rattus rattus, 6850292, Rattus atratus, None
Rattus rattus, 6850292, Pullomys caledonicus, None
Rattus rattus, 6850292, Geromys caledonicus, None
Rattus rattus, 6850292, Octomys caledonicus, None
Rattus rattus, 6850292, Mollicomys caledonicus, None
Rattus rattus, 6850292, Togomys caledonicus, None
Rattus rattus, 6850292, Acanthomys caledonicus, None
Rattus rattus, 6850292, Stenomys caledonicus, None
Rattus rattus, 6850292, Epimys caledonicus, None
Rattus rattus, 6850292, Cironomys caledonicus, None
Rattus rattus, 6850292, Acanthomys atratus, None
Rattus rattus, 6850292, Pullomys auratus, None
Rattus rattus, 6850292, Mollicomys chionogaster, None
Rattus rattus, 6850292, Christomys brahminicus, None
Rattus rattus, 6850292, Rattus brahminicus, None
Rattus rattus, 6850292, Pullomys beccarii, None
Rattus rattus, 6850292, Geromys beccarii, None
Rattus rattus, 6850292, Octomys beccarii, None
Rattus rattus, 6850292, Mollicomys beccarii, None
Rattus rattus, 6850292, Togomys beccarii, None
Rattus rattus, 6850292, Acanthomys beccarii, None
Rattus rattus, 6850292, Stenomys beccarii, None
Rattus rattus, 6850292, Epimys beccarii, None
Rattus rattus, 6850292, Cironomys beccarii, None
Rattus rattus, 6850292, Togomys atridorsum, None
Rattus rattus, 6850292, Rattus beccarii, None
Rattus rattus, 6850292, Epimys brahminicus, None
Rattus rattus, 6850292, Geromys auratus, None
Rattus rattus, 6850292, Octomys auratus, None
Rattus rattus, 6850292, Mollicomys auratus, None
Rattus rattus, 6850292, Togomys auratus, None
Rattus rattus, 6850292, Acanthomys auratus, None
Rattus rattus, 6850292, Stenomys auratus, None
Rattus rattus, 6850292, Epimys auratus, None
Rattus rattus, 6850292, Cironomys auratus, None
Rattus rattus, 6850292, Christomys auratus, None
Rattus rattus, 6850292, Rattus auratus, None
Rattus rattus, 6850292, Pullomys atridorsum, None
Rattus rattus, 6850292, Geromys atridorsum, None
Rattus rattus, 6850292, Christomys beccarii, None
Rattus rattus, 6850292, Rattus flavescens, None
Rattus rattus, 6850292, Geromys doriae, None
Rattus rattus, 6850292, Cironomys doboensis, None
Rattus rattus, 6850292, Christomys doboensis, None
Rattus rattus, 6850292, Rattus doboensis, None
Rattus rattus, 6850292, Pullomys flavescens, None
Rattus rattus, 6850292, Geromys flavescens, None
Rattus rattus, 6850292, Octomys flavescens, None
Rattus rattus, 6850292, Mollicomys flavescens, None
Rattus rattus, 6850292, Togomys flavescens, None
Rattus rattus, 6850292, Acanthomys flavescens, None
Rattus rattus, 6850292, Stenomys flavescens, None
Rattus rattus, 6850292, Epimys flavescens, None
Rattus rattus, 6850292, Stenomys doboensis, None
Rattus rattus, 6850292, Christomys flavescens, None
Rattus rattus, 6850292, Acanthomys doboensis, None
Rattus rattus, 6850292, Pullomys erythronotus, None
Rattus rattus, 6850292, Geromys erythronotus, None
Rattus rattus, 6850292, Octomys erythronotus, None
Rattus rattus, 6850292, Mollicomys erythronotus, None
Rattus rattus, 6850292, Togomys erythronotus, None
Rattus rattus, 6850292, Acanthomys erythronotus, None
Rattus rattus, 6850292, Stenomys erythronotus, None
Rattus rattus, 6850292, Epimys erythronotus, None
Rattus rattus, 6850292, Cironomys erythronotus, None
Rattus rattus, 6850292, Christomys erythronotus, None
Rattus rattus, 6850292, Rattus erythronotus, None
Rattus rattus, 6850292, Acanthomys chionogaster, None
Rattus rattus, 6850292, Cironomys flavescens, None
Rattus rattus, 6850292, Mollicomys cyaneus, None
Rattus rattus, 6850292, Pullomys crassipes, None
Rattus rattus, 6850292, Geromys crassipes, None
Rattus rattus, 6850292, Octomys crassipes, None
Rattus rattus, 6850292, Mollicomys crassipes, None
Rattus rattus, 6850292, Togomys crassipes, None
Rattus rattus, 6850292, Acanthomys crassipes, None
Rattus rattus, 6850292, Stenomys crassipes, None
Rattus rattus, 6850292, Epimys crassipes, None
Rattus rattus, 6850292, Cironomys crassipes, None
Rattus rattus, 6850292, Christomys crassipes, None
Rattus rattus, 6850292, Rattus crassipes, None
Rattus rattus, 6850292, Pullomys cyaneus, None
Rattus rattus, 6850292, Epimys doboensis, None
Rattus rattus, 6850292, Octomys cyaneus, None
Rattus rattus, 6850292, Octomys doriae, None
Rattus rattus, 6850292, Togomys cyaneus, None
Rattus rattus, 6850292, Acanthomys cyaneus, None
Rattus rattus, 6850292, Stenomys cyaneus, None
Rattus rattus, 6850292, Epimys cyaneus, None
Rattus rattus, 6850292, Cironomys cyaneus, None
Rattus rattus, 6850292, Christomys cyaneus, None
Rattus rattus, 6850292, Rattus cyaneus, None
Rattus rattus, 6850292, Pullomys doboensis, None
Rattus rattus, 6850292, Geromys doboensis, None
Rattus rattus, 6850292, Octomys doboensis, None
Rattus rattus, 6850292, Mollicomys doboensis, None
Rattus rattus, 6850292, Togomys doboensis, None
Rattus rattus, 6850292, Geromys cyaneus, None
Rattus rattus, 6850292, Octomys coquimbensis, None
Rattus rattus, 6850292, Pullomys doriae, None
Rattus rattus, 6850292, Pullomys flavigaster, None
Rattus rattus, 6850292, Geromys flavigaster, None
Rattus rattus, 6850292, Octomys flavigaster, None
Rattus rattus, 6850292, Mollicomys flavigaster, None
Rattus rattus, 6850292, Togomys flavigaster, None
Rattus rattus, 6850292, Acanthomys flavigaster, None
Rattus rattus, 6850292, Stenomys flavigaster, None
Rattus rattus, 6850292, Epimys flavigaster, None
Rattus rattus, 6850292, Cironomys flavigaster, None
Rattus rattus, 6850292, Christomys flavigaster, None
Rattus rattus, 6850292, Rattus flavigaster, None
Rattus rattus, 6850292, Christomys domesticus, None
Rattus rattus, 6850292, Geromys coquimbensis, None
Rattus rattus, 6850292, Cironomys domesticus, None
Rattus rattus, 6850292, Mollicomys coquimbensis, None
Rattus rattus, 6850292, Togomys coquimbensis, None
Rattus rattus, 6850292, Acanthomys coquimbensis, None
Rattus rattus, 6850292, Stenomys coquimbensis, None
Rattus rattus, 6850292, Epimys coquimbensis, None
Rattus rattus, 6850292, Cironomys coquimbensis, None
Rattus rattus, 6850292, Christomys coquimbensis, None
Rattus rattus, 6850292, Rattus coquimbensis, None
Rattus rattus, 6850292, Pullomys chionogaster, None
Rattus rattus, 6850292, Geromys chionogaster, None
Rattus rattus, 6850292, Octomys chionogaster, None
Rattus rattus, 6850292, Acanthomys brahminicus, None
Rattus rattus, 6850292, Pullomys coquimbensis, None
Rattus rattus, 6850292, Stenomys brookei, None
Rattus rattus, 6850292, Mollicomys doriae, None
Rattus rattus, 6850292, Togomys doriae, None
Rattus rattus, 6850292, Acanthomys doriae, None
Rattus rattus, 6850292, Stenomys doriae, None
Rattus rattus, 6850292, Epimys doriae, None
Rattus rattus, 6850292, Cironomys doriae, None
Rattus rattus, 6850292, Christomys doriae, None
Rattus rattus, 6850292, Rattus doriae, None
Rattus rattus, 6850292, Pullomys brookei, None
Rattus rattus, 6850292, Geromys brookei, None
Rattus rattus, 6850292, Octomys brookei, None
Rattus rattus, 6850292, Mollicomys brookei, None
Rattus rattus, 6850292, Rattus domesticus, None
Rattus rattus, 6850292, Acanthomys brookei, None
Rattus rattus, 6850292, Togomys chionogaster, None
Rattus rattus, 6850292, Epimys brookei, None
Rattus rattus, 6850292, Cironomys brookei, None
Rattus rattus, 6850292, Christomys brookei, None
Rattus rattus, 6850292, Rattus brookei, None
Rattus rattus, 6850292, Pullomys domesticus, None
Rattus rattus, 6850292, Geromys domesticus, None
Rattus rattus, 6850292, Octomys domesticus, None
Rattus rattus, 6850292, Mollicomys domesticus, None
Rattus rattus, 6850292, Togomys domesticus, None
Rattus rattus, 6850292, Acanthomys domesticus, None
Rattus rattus, 6850292, Stenomys domesticus, None
Rattus rattus, 6850292, Epimys domesticus, None
Rattus rattus, 6850292, Togomys brookei, None
Rattus rattus, 6850292, Togomys indicus, None
Rattus rattus, 6850292, Octomys kandianus, None
Rattus rattus, 6850292, Mollicomys kandianus, None
Rattus rattus, 6850292, Togomys kandianus, None
Rattus rattus, 6850292, Acanthomys kandianus, None
Rattus rattus, 6850292, Stenomys kandianus, None
Rattus rattus, 6850292, Epimys kandianus, None
Rattus rattus, 6850292, Cironomys kandianus, None
Rattus rattus, 6850292, Christomys kandianus, None
Rattus rattus, 6850292, Rattus kandianus, None
Rattus rattus, 6850292, Pullomys indicus, None
Rattus rattus, 6850292, Geromys indicus, None
Rattus rattus, 6850292, Acanthomys intermedius, None
Rattus rattus, 6850292, Mollicomys indicus, None
Rattus rattus, 6850292, Rattus infralineatus, None
Rattus rattus, 6850292, Acanthomys indicus, None
Rattus rattus, 6850292, Stenomys indicus, None
Rattus rattus, 6850292, Cironomys indicus, None
Rattus rattus, 6850292, Rattus indicus, None
Rattus rattus, 6850292, Pullomys ater, None
Rattus rattus, 6850292, Geromys ater, None
Rattus rattus, 6850292, Octomys ater, None
Rattus rattus, 6850292, Mollicomys ater, None
Rattus rattus, 6850292, Togomys ater, None
Rattus rattus, 6850292, Acanthomys ater, None
Rattus rattus, 6850292, Stenomys ater, None
Rattus rattus, 6850292, Epimys ater, None
Rattus rattus, 6850292, Octomys indicus, None
Rattus rattus, 6850292, Christomys frugivorus, None
Rattus rattus, 6850292, Stenomys intermedius, None
Rattus rattus, 6850292, Epimys intermedius, None
Rattus rattus, 6850292, Cironomys intermedius, None
Rattus rattus, 6850292, Christomys intermedius, None
Rattus rattus, 6850292, Rattus intermedius, None
Rattus rattus, 6850292, Pullomys frugivorus, None
Rattus rattus, 6850292, Geromys frugivorus, None
Rattus rattus, 6850292, Octomys frugivorus, None
Rattus rattus, 6850292, Mollicomys frugivorus, None
Rattus rattus, 6850292, Togomys frugivorus, None
Rattus rattus, 6850292, Acanthomys frugivorus, None
Rattus rattus, 6850292, Stenomys frugivorus, None
Rattus rattus, 6850292, Geromys kandianus, None
Rattus rattus, 6850292, Cironomys frugivorus, None
Rattus rattus, 6850292, Pullomys kandianus, None
Rattus rattus, 6850292, Rattus frugivorus, None
Rattus rattus, 6850292, Pullomys infralineatus, None
Rattus rattus, 6850292, Geromys infralineatus, None
Rattus rattus, 6850292, Octomys infralineatus, None
Rattus rattus, 6850292, Mollicomys infralineatus, None
Rattus rattus, 6850292, Togomys infralineatus, None
Rattus rattus, 6850292, Acanthomys infralineatus, None
Rattus rattus, 6850292, Stenomys infralineatus, None
Rattus rattus, 6850292, Epimys infralineatus, None
Rattus rattus, 6850292, Cironomys infralineatus, None
Rattus rattus, 6850292, Christomys infralineatus, None
Rattus rattus, 6850292, Rattus ater, None
Rattus rattus, 6850292, Epimys frugivorus, None
Rattus rattus, 6850292, Christomys fulvaster, None
Rattus rattus, 6850292, Cironomys ater, None
Rattus rattus, 6850292, Epimys fuscus, None
Rattus rattus, 6850292, Cironomys fuscus, None
Rattus rattus, 6850292, Christomys fuscus, None
Rattus rattus, 6850292, Rattus fuscus, None
Rattus rattus, 6850292, Pullomys fulvaster, None
Rattus rattus, 6850292, Geromys fulvaster, None
Rattus rattus, 6850292, Octomys fulvaster, None
Rattus rattus, 6850292, Mollicomys fulvaster, None
Rattus rattus, 6850292, Togomys fulvaster, None
Rattus rattus, 6850292, Acanthomys fulvaster, None
Rattus rattus, 6850292, Stenomys fulvaster, None
Rattus rattus, 6850292, Acanthomys fuscus, None
Rattus rattus, 6850292, Cironomys fulvaster, None
Rattus rattus, 6850292, Togomys fuscus, None
Rattus rattus, 6850292, Rattus fulvaster, None
Rattus rattus, 6850292, Pullomys fuliginosus, None
Rattus rattus, 6850292, Geromys fuliginosus, None
Rattus rattus, 6850292, Octomys fuliginosus, None
Rattus rattus, 6850292, Mollicomys fuliginosus, None
Rattus rattus, 6850292, Togomys fuliginosus, None
Rattus rattus, 6850292, Acanthomys fuliginosus, None
Rattus rattus, 6850292, Stenomys fuliginosus, None
Rattus rattus, 6850292, Epimys fuliginosus, None
Rattus rattus, 6850292, Cironomys fuliginosus, None
Rattus rattus, 6850292, Christomys fuliginosus, None
Rattus rattus, 6850292, Rattus fuliginosus, None
Rattus rattus, 6850292, Epimys fulvaster, None
Rattus rattus, 6850292, Octomys galapagoensis, None
Rattus rattus, 6850292, Pullomys girensis, None
Rattus rattus, 6850292, Rattus caledonicus, None
Rattus rattus, 6850292, Geromys girensis, None
Rattus rattus, 6850292, Mollicomys brahminicus, None
Rattus rattus, 6850292, Mollicomys girensis, None
Rattus rattus, 6850292, Togomys girensis, None
Rattus rattus, 6850292, Acanthomys girensis, None
Rattus rattus, 6850292, Stenomys girensis, None
Rattus rattus, 6850292, Epimys girensis, None
Rattus rattus, 6850292, Cironomys girensis, None
Rattus rattus, 6850292, Christomys girensis, None
Rattus rattus, 6850292, Rattus girensis, None
Rattus rattus, 6850292, Stenomys fuscus, None
Rattus rattus, 6850292, Geromys galapagoensis, None
Rattus rattus, 6850292, Christomys ater, None
Rattus rattus, 6850292, Mollicomys galapagoensis, None
Rattus rattus, 6850292, Togomys galapagoensis, None
Rattus rattus, 6850292, Acanthomys galapagoensis, None
Rattus rattus, 6850292, Stenomys galapagoensis, None
Rattus rattus, 6850292, Epimys galapagoensis, None
Rattus rattus, 6850292, Cironomys galapagoensis, None
Rattus rattus, 6850292, Christomys galapagoensis, None
Rattus rattus, 6850292, Rattus galapagoensis, None
Rattus rattus, 6850292, Pullomys fuscus, None
Rattus rattus, 6850292, Geromys fuscus, None
Rattus rattus, 6850292, Octomys fuscus, None
Rattus rattus, 6850292, Mollicomys fuscus, None
Rattus rattus, 6850292, Pullomys galapagoensis, None
Rattus rattus, 6850292, Cironomys kijabius, None
Rattus rattus, 6850292, Geromys kandiyanus, None
Rattus rattus, 6850292, Stenomys kelaarti, None
Rattus rattus, 6850292, Epimys kelaarti, None
Rattus rattus, 6850292, Cironomys kelaarti, None
Rattus rattus, 6850292, Christomys kelaarti, None
Rattus rattus, 6850292, Rattus kelaarti, None
Rattus rattus, 6850292, Pullomys kijabius, None
Rattus rattus, 6850292, Geromys kijabius, None
Rattus rattus, 6850292, Octomys kijabius, None
Rattus rattus, 6850292, Mollicomys kijabius, None
Rattus rattus, 6850292, Togomys kijabius, None
Rattus rattus, 6850292, Acanthomys kijabius, None
Rattus rattus, 6850292, Togomys kelaarti, None
Rattus rattus, 6850292, Epimys kijabius, None
Rattus rattus, 6850292, Mollicomys kelaarti, None
Rattus rattus, 6850292, Christomys kijabius, None
Rattus rattus, 6850292, Rattus kijabius, None
Rattus rattus, 6850292, Pullomys latipes, None
Rattus rattus, 6850292, Geromys latipes, None
Rattus rattus, 6850292, Octomys latipes, None
Rattus rattus, 6850292, Mollicomys latipes, None
Rattus rattus, 6850292, Togomys latipes, None
Rattus rattus, 6850292, Acanthomys latipes, None
Rattus rattus, 6850292, Stenomys latipes, None
Rattus rattus, 6850292, Epimys latipes, None
Rattus rattus, 6850292, Christomys latipes, None
Rattus rattus, 6850292, Pullomys kandiyanus, None
Rattus rattus, 6850292, Stenomys kijabius, None
Rattus rattus, 6850292, Geromys keelingensis, None
Rattus rattus, 6850292, Octomys girensis, None
Rattus rattus, 6850292, Togomys intermedius, None
Rattus rattus, 6850292, Pullomys insularis, None
Rattus rattus, 6850292, Geromys insularis, None
Rattus rattus, 6850292, Octomys insularis, None
Rattus rattus, 6850292, Mollicomys insularis, None
Rattus rattus, 6850292, Togomys insularis, None
Rattus rattus, 6850292, Acanthomys insularis, None
Rattus rattus, 6850292, Stenomys insularis, None
Rattus rattus, 6850292, Epimys insularis, None
Rattus rattus, 6850292, Cironomys insularis, None
Rattus rattus, 6850292, Christomys insularis, None
Rattus rattus, 6850292, Acanthomys kelaarti, None
Rattus rattus, 6850292, Pullomys keelingensis, None
Rattus rattus, 6850292, Rattus latipes, None
Rattus rattus, 6850292, Octomys keelingensis, None
Rattus rattus, 6850292, Mollicomys keelingensis, None
Rattus rattus, 6850292, Togomys keelingensis, None
Rattus rattus, 6850292, Acanthomys keelingensis, None
Rattus rattus, 6850292, Stenomys keelingensis, None
Rattus rattus, 6850292, Epimys keelingensis, None
Rattus rattus, 6850292, Cironomys keelingensis, None
Rattus rattus, 6850292, Christomys keelingensis, None
Rattus rattus, 6850292, Rattus keelingensis, None
Rattus rattus, 6850292, Pullomys kelaarti, None
Rattus rattus, 6850292, Geromys kelaarti, None
Rattus rattus, 6850292, Octomys kelaarti, None
Rattus rattus, 6850292, Rattus insularis, None
Rattus rattus, 6850292, Geromys griseocaeruleus, None
Rattus rattus, 6850292, Octomys kandiyanus, None
Rattus rattus, 6850292, Rattus jurassicus, None
Rattus rattus, 6850292, Cironomys latipes, None
Rattus rattus, 6850292, Geromys jujensis, None
Rattus rattus, 6850292, Octomys jujensis, None
Rattus rattus, 6850292, Mollicomys jujensis, None
Rattus rattus, 6850292, Togomys jujensis, None
Rattus rattus, 6850292, Acanthomys jujensis, None
Rattus rattus, 6850292, Stenomys jujensis, None
Rattus rattus, 6850292, Epimys jujensis, None
Rattus rattus, 6850292, Cironomys jujensis, None
Rattus rattus, 6850292, Christomys jujensis, None
Rattus rattus, 6850292, Cironomys jurassicus, None
Rattus rattus, 6850292, Pullomys griseocaeruleus, None
Rattus rattus, 6850292, Christomys jurassicus, None
Rattus rattus, 6850292, Octomys griseocaeruleus, None
Rattus rattus, 6850292, Mollicomys griseocaeruleus, None
Rattus rattus, 6850292, Togomys griseocaeruleus, None
Rattus rattus, 6850292, Acanthomys griseocaeruleus, None
Rattus rattus, 6850292, Stenomys griseocaeruleus, None
Rattus rattus, 6850292, Epimys griseocaeruleus, None
Rattus rattus, 6850292, Cironomys griseocaeruleus, None
Rattus rattus, 6850292, Christomys griseocaeruleus, None
Rattus rattus, 6850292, Rattus griseocaeruleus, None
Rattus rattus, 6850292, Pullomys intermedius, None
Rattus rattus, 6850292, Geromys intermedius, None
Rattus rattus, 6850292, Octomys intermedius, None
Rattus rattus, 6850292, Mollicomys intermedius, None
Rattus rattus, 6850292, Rattus jujensis, None
Rattus rattus, 6850292, Octomys picteti, None
Rattus rattus, 6850292, Mollicomys kandiyanus, None
Rattus rattus, 6850292, Togomys kandiyanus, None
Rattus rattus, 6850292, Acanthomys kandiyanus, None
Rattus rattus, 6850292, Stenomys kandiyanus, None
Rattus rattus, 6850292, Epimys kandiyanus, None
Rattus rattus, 6850292, Cironomys kandiyanus, None
Rattus rattus, 6850292, Christomys kandiyanus, None
Rattus rattus, 6850292, Rattus kandiyanus, None
Rattus rattus, 6850292, Pullomys jujensis, None
Rattus rattus, 6850292, Geromys picteti, None
Rattus rattus, 6850292, Epimys jurassicus, None
Rattus rattus, 6850292, Mollicomys picteti, None
Rattus rattus, 6850292, Togomys picteti, None
Rattus rattus, 6850292, Mollicomys jurassicus, None
Rattus rattus, 6850292, Stenomys jurassicus, None
Rattus rattus, 6850292, Acanthomys jurassicus, None
Rattus rattus, 6850292, Pullomys picteti, None
Rattus rattus, 6850292, Togomys jurassicus, None
Rattus rattus, 6850292, Acanthomys picteti, None
Rattus rattus, 6850292, Octomys jurassicus, None
Rattus rattus, 6850292, Geromys jurassicus, None
Rattus rattus, 6850292, Pullomys jurassicus, None
Rattus rattus, 6850292, Rattus picteti, None
Rattus rattus, 6850292, Christomys picteti, None
Rattus rattus, 6850292, Cironomys picteti, None
Rattus rattus, 6850292, Epimys picteti, None
Rattus rattus, 6850292, Stenomys picteti, None
Rattus richardsoni, None, Rattus richardsoni, None
Rattus richardsoni, None, Christomys richardsoni, None
Rattus richardsoni, None, Geromys richardsoni, None
Rattus richardsoni, None, Cironomys richardsoni, None
Rattus richardsoni, None, Epimys richardsoni, None
Rattus richardsoni, None, Stenomys richardsoni, 6884913
Rattus richardsoni, None, Togomys richardsoni, None
Rattus richardsoni, None, Octomys richardsoni, None
Rattus richardsoni, None, Pullomys richardsoni, None
Rattus richardsoni, None, Mollicomys richardsoni, None
Rattus richardsoni, None, Acanthomys richardsoni, None
Rattus salocco, None, Christomys salocco, None
Rattus salocco, None, Octomys salocco, None
Rattus salocco, None, Mollicomys salocco, None
Rattus salocco, None, Togomys salocco, None
Rattus salocco, None, Acanthomys salocco, None
Rattus salocco, None, Stenomys salocco, None
Rattus salocco, None, Pullomys salocco, None
Rattus salocco, None, Cironomys salocco, None
Rattus salocco, None, Rattus orientalis, None
Rattus salocco, None, Rattus salocco, None
Rattus salocco, None, Epimys salocco, None
Rattus salocco, None, Togomys orientalis, None
Rattus salocco, None, Pullomys orientalis, None
Rattus salocco, None, Geromys orientalis, None
Rattus salocco, None, Geromys salocco, None
Rattus salocco, None, Mollicomys orientalis, None
Rattus salocco, None, Acanthomys orientalis, None
Rattus salocco, None, Stenomys orientalis, None
Rattus salocco, None, Epimys orientalis, None
Rattus salocco, None, Cironomys orientalis, None
Rattus salocco, None, Christomys orientalis, None
Rattus salocco, None, Octomys orientalis, None
Rattus satarae, None, Acanthomys satarae, None
Rattus satarae, None, Christomys satarae, None
Rattus satarae, None, Cironomys satarae, None
Rattus satarae, None, Stenomys satarae, None
Rattus satarae, None, Rattus satarae, None
Rattus satarae, None, Togomys satarae, None
Rattus satarae, None, Mollicomys satarae, None
Rattus satarae, None, Octomys satarae, None
Rattus satarae, None, Geromys satarae, None
Rattus satarae, None, Pullomys satarae, None
Rattus satarae, None, Epimys satarae, None
Rattus simalurensis, 6884887, Cironomys lasiae, None
Rattus simalurensis, 6884887, Christomys lasiae, None
Rattus simalurensis, 6884887, Epimys lasiae, None
Rattus simalurensis, 6884887, Rattus lasiae, None
Rattus simalurensis, 6884887, Pullomys simalurensis, None
Rattus simalurensis, 6884887, Geromys simalurensis, None
Rattus simalurensis, 6884887, Rattus simalurensis, 6884887
Rattus simalurensis, 6884887, Octomys simalurensis, None
Rattus simalurensis, 6884887, Mollicomys simalurensis, None
Rattus simalurensis, 6884887, Togomys simalurensis, None
Rattus simalurensis, 6884887, Acanthomys simalurensis, None
Rattus simalurensis, 6884887, Stenomys simalurensis, None
Rattus simalurensis, 6884887, Epimys simalurensis, None
Rattus simalurensis, 6884887, Christomys simalurensis, None
Rattus simalurensis, 6884887, Epimys babi, None
Rattus simalurensis, 6884887, Stenomys lasiae, None
Rattus simalurensis, 6884887, Cironomys simalurensis, None
Rattus simalurensis, 6884887, Togomys babi, None
Rattus simalurensis, 6884887, Christomys babi, None
Rattus simalurensis, 6884887, Pullomys babi, None
Rattus simalurensis, 6884887, Geromys babi, None
Rattus simalurensis, 6884887, Acanthomys lasiae, None
Rattus simalurensis, 6884887, Mollicomys babi, None
Rattus simalurensis, 6884887, Acanthomys babi, None
Rattus simalurensis, 6884887, Stenomys babi, None
Rattus simalurensis, 6884887, Cironomys babi, None
Rattus simalurensis, 6884887, Rattus babi, None
Rattus simalurensis, 6884887, Pullomys lasiae, None
Rattus simalurensis, 6884887, Geromys lasiae, None
Rattus simalurensis, 6884887, Octomys lasiae, None
Rattus simalurensis, 6884887, Mollicomys lasiae, None
Rattus simalurensis, 6884887, Togomys lasiae, None
Rattus simalurensis, 6884887, Octomys babi, None
Rattus sordidus, 6884888, Pullomys sordidus, None
Rattus sordidus, 6884888, Epimys brachyrhinus, None
Rattus sordidus, 6884888, Cironomys brachyrhinus, None
Rattus sordidus, 6884888, Christomys brachyrhinus, None
Rattus sordidus, 6884888, Rattus brachyrhinus, None
Rattus sordidus, 6884888, Pullomys aramia, None
Rattus sordidus, 6884888, Geromys aramia, None
Rattus sordidus, 6884888, Octomys aramia, None
Rattus sordidus, 6884888, Mollicomys aramia, None
Rattus sordidus, 6884888, Togomys aramia, None
Rattus sordidus, 6884888, Acanthomys aramia, None
Rattus sordidus, 6884888, Stenomys aramia, None
Rattus sordidus, 6884888, Stenomys brachyrhinus, None
Rattus sordidus, 6884888, Rattus aramia, None
Rattus sordidus, 6884888, Epimys aramia, None
